1.816069175552802051e+01 1.960317128937319353e+01 2.343751368453057538e+01 1.905915228291693708e+01 1.871525932419145732e+01 2.097271184709303782e+01 2.321782019339160641e+01 1.966409279522009967e+01 1.614803366864720502e+01 1.623871506183157365e+01 1.670589877090694841e+01 1.641551621595113275e+01 1.792990706082394325e+01 1.856063756096063599e+01 1.875985551006630203e+01 2.147994231479728100e+01 2.333591486852710517e+01 2.097179364451151784e+01 2.403944039000850452e+01 2.167097589700235716e+01 2.193266037700707827e+01 2.228972754329345918e+01 2.440724854232682617e+01 2.081971479894400190e+01 2.268557251347142056e+01 2.398414153379143698e+01 2.306313405132737415e+01 2.223844183845231726e+01 2.209585107441851193e+01 2.288551793567030046e+01 1.938965499596787723e+01 1.771386326511920117e+01 1.678716565827326335e+01 1.838853255013999544e+01 1.904922223150171234e+01 1.506000189439251535e+01 1.487391711893968349e+01 1.659373517946524146e+01 1.721271985046634967e+01 1.888175997828074415e+01 1.721211202052245426e+01 1.829682764079782231e+01 1.644070559078894789e+01 1.912337944728507111e+01 1.907586429599946953e+01 1.506891392203912616e+01 1.465242014672526238e+01 1.618234848199200115e+01 1.568066632328994459e+01 1.515114130271723170e+01 1.427378357124258912e+01 1.463468435063385797e+01 1.129187188651398444e+01 1.118689848657707842e+01 9.592532764637818232e+00 8.788284603085440239e+00 1.121879692259510364e+01 9.051200052884214031e+00 8.883112299460680816e+00 1.134293976157951889e+01 9.707207508176047384e+00 6.875577941596454856e+00 4.312171583020694143e+00 9.070771168427789632e+00 8.048872515724497134e+00 7.815468669605140306e+00 9.849891848356074675e+00 9.637954194778414418e+00 8.756339798931460194e+00 6.427192445453585812e+00 1.455788021598080562e+01 7.537682326972817926e+00 1.085005778250804731e+01 1.087490754709446605e+01 1.051419229888716877e+01 1.032507904656653075e+01 1.186294802057492603e+01 1.019547045174143918e+01 1.198867976592992157e+01 1.241217507797384023e+01 1.378198486284926183e+01 1.458579207008777168e+01 1.287580745724083897e+01 1.263585041384116181e+01 1.073830934394764469e+01 1.150897336840317742e+01 1.284749874033059669e+01 1.066397580638813913e+01 1.071286157957771934e+01 8.921842998853563245e+00 9.942255199945360999e+00 7.972155786030456603e+00 1.101543287420574302e+01 1.218885510181440424e+01 8.596908276338155019e+00 1.001201426502392344e+01 1.299621996772053834e+01 1.311695113081757214e+01 1.327913230652354848e+01 1.259481268095710149e+01
2.064933366282945215e+01 2.002007082229887303e+01 2.074827784313050572e+01 2.107320101028075499e+01 2.108504531442864760e+01 2.194358434976634697e+01 2.010327552187088784e+01 2.118814718486649440e+01 2.093963656922381489e+01 1.965956606134493967e+01 1.903172723949363032e+01 1.986856473449788396e+01 2.115492106798539496e+01 1.850253739632247019e+01 1.896564887550696454e+01 2.404482352718383709e+01 2.004005052573851486e+01 2.251827969766296889e+01 2.491151499260034541e+01 2.181774022804165014e+01 2.039902620027377012e+01 2.046235064528186953e+01 2.192713187101284333e+01 1.934688484770990158e+01 2.278357593907112744e+01 2.091920356375425172e+01 2.102293319246333425e+01 2.065103269023146026e+01 1.812543358502398050e+01 2.130156208528277872e+01 2.141756083196520777e+01 2.035171964913836362e+01 1.832670234591536840e+01 1.987241921660321253e+01 1.907364727571717111e+01 1.742733243158206236e+01 1.617294027752252461e+01 1.510171445021096659e+01 1.742988370605998227e+01 1.844429839388000048e+01 1.996415732961158440e+01 2.143974484305491046e+01 1.695201434469674240e+01 1.601469215940376500e+01 1.660356486334584503e+01 1.573176469449410853e+01 1.627692598446896710e+01 1.199686005824884205e+01 1.792172632781911190e+01 1.618562543862158876e+01 1.312677741516610475e+01 1.348242794588816551e+01 1.293214340565455345e+01 1.167134736354577385e+01 9.623734701113685119e+00 7.845752377239896269e+00 1.141420481168663414e+01 1.136042274513700612e+01 9.743586749122687962e+00 1.083209341774368539e+01 7.011083256592496760e+00 6.114275706423427437e+00 4.044327323362153948e+00 7.703872118743841924e+00 9.471664171895231021e+00 1.138567674198899127e+01 9.464261411157742998e+00 1.076616333037664752e+01 7.481117299709726609e+00 8.804821725605716409e+00 8.845818767846520103e+00 9.210313176057759676e+00 1.088647097908762618e+01 7.447857798345299152e+00 9.462374820253849350e+00 8.360558417276156007e+00 8.390222912145659961e+00 1.071470776582324191e+01 1.073692007770918977e+01 1.523687871245991765e+01 1.319253463570020912e+01 1.222531808896990491e+01 1.261378914258614614e+01 9.919213463742913461e+00 8.042357366906250249e+00 9.629074810994627143e+00 7.504139740761283761e+00 1.404245717435356156e+01 1.149355229968591097e+01 9.691703437114945530e+00 9.116978003565538557e+00 8.570168028478896360e+00 1.132102304517887070e+01 9.886108282310903661e+00 1.202772218063135945e+01 9.103317147887647565e+00 1.423348591523114415e+01 1.254621524308560865e+01 1.177537156649106365e+01 1.239301574091473590e+01
2.182214198972047470e+01 2.180128936928768724e+01 2.131887868212557180e+01 1.888246873404792225e+01 2.136692278660274980e+01 2.015863606907692684e+01 2.201568891107532977e+01 2.039453156989168647e+01 2.284325821941971668e+01 1.970384401667440244e+01 2.324906265670420424e+01 2.037249233179615970e+01 1.986453842170539730e+01 2.127624959701362428e+01 2.127288197687267868e+01 2.121820239679498954e+01 2.040575587643683519e+01 2.216362067718638684e+01 2.044513527049760526e+01 2.239957737913543667e+01 2.190562030469806842e+01 2.423393377913890845e+01 2.402176914733802704e+01 2.292564493605441811e+01 2.713016035975392271e+01 2.557873499412162843e+01 2.177781362824298128e+01 2.245808412087801642e+01 2.027208973912711798e+01 2.202256342637923225e+01 1.844122594919458180e+01 2.051015136502409320e+01 2.298686222926611933e+01 1.726836279398666463e+01 1.737571333105963589e+01 1.911611892985642669e+01 1.477752161110014306e+01 1.542188841214381334e+01 1.730773851770777938e+01 1.443336927536054759e+01 1.669111003607915222e+01 1.846519862593981998e+01 1.951981490946482722e+01 1.612628345049529344e+01 1.636709320084897357e+01 1.903441397200896290e+01 1.533465330320533582e+01 1.377246271713370263e+01 1.456986932555741454e+01 1.661279441597137208e+01 1.380598532110028387e+01 1.370240075802243673e+01 1.314525529529813319e+01 1.219019106344003944e+01 1.099092672166013074e+01 1.134343764317294756e+01 1.270197760830713030e+01 9.028226772399847277e+00 1.253327950330075247e+01 9.458189820980898332e+00 1.088715592995410297e+01 6.070017215194185134e+00 7.726892230087942792e+00 8.144588463750707774e+00 6.916363636143012528e+00 8.351557014282562363e+00 1.013093631567924113e+01 7.334699871472203370e+00 9.742017471361101855e+00 7.030758726266936876e+00 5.807507177189485503e+00 8.424102475256169953e+00 1.045387881391360807e+01 1.454741496799799272e+01 7.753056908676432712e+00 1.034297130146942045e+01 1.123541051311068095e+01 9.909492689782027242e+00 1.294384926381217227e+01 1.031085710309479886e+01 1.114572239497021577e+01 1.081626208090954400e+01 1.072889892246292476e+01 1.083158343959785874e+01 8.452017392295358533e+00 1.054044270156179230e+01 9.126646258465632044e+00 7.892786038030833673e+00 8.830595464170386322e+00 9.647338669412595991e+00 9.014626520730955050e+00 1.331114113276686517e+01 7.967697681056407077e+00 8.377901153765971998e+00 1.201966571722942412e+01 1.280699884946480260e+01 1.304860784446621125e+01 1.452550341654285582e+01 1.320874327307634388e+01 1.024276257910281451e+01
2.194445380328667738e+01 2.105640886019098446e+01 2.194090875322541478e+01 1.944983178460508810e+01 1.942477683007868450e+01 1.737367517397504812e+01 2.070300654585231825e+01 2.221166282439677531e+01 2.200881527953530892e+01 1.959559293920462864e+01 2.345691077347787257e+01 2.214433766865519715e+01 2.273926575427158880e+01 2.360031930289643753e+01 2.003116850306901142e+01 2.115579963385848217e+01 2.541305872086588735e+01 2.088718004521989258e+01 2.181845094038945732e+01 2.086044715082738321e+01 2.051069539988365165e+01 2.372852173312727331e+01 2.137737526048386272e+01 2.173504314888665334e+01 2.409231166232233790e+01 2.479209547676228098e+01 2.381111507464893862e+01 2.439058705389146553e+01 2.166237669150845591e+01 2.064436147005086752e+01 1.878261531100839932e+01 2.044514585783421978e+01 1.918865497420322086e+01 1.918552065507157778e+01 1.743633256135803222e+01 1.457626822079447848e+01 1.583012355779863078e+01 1.597479930520526814e+01 1.754818678343510996e+01 2.004595984547066223e+01 1.653139482204265320e+01 1.581466917948263173e+01 1.356853544463514538e+01 1.802737023608144540e+01 1.509000954572852038e+01 1.932081673487347118e+01 1.607109215365845856e+01 1.464486442157203605e+01 1.521242227415181780e+01 1.291917973643174200e+01 1.057623875003847758e+01 1.309855610835768402e+01 1.026634045617996271e+01 8.635028021538754928e+00 1.107211806343915583e+01 1.106248750352070154e+01 1.270642601444521169e+01 8.247810371321753209e+00 1.329196437972785105e+01 1.135989562318915702e+01 8.749695357906269066e+00 8.542625263546471004e+00 6.448386002385918303e+00 1.217017719336699599e+01 6.819904373710406809e+00 6.722179996054933326e+00 7.757171346325282713e+00 8.712856739448790577e+00 9.803806588784169662e+00 5.249011386200946205e+00 1.091969701740111631e+01 1.269916856123690607e+01 1.034082579138577174e+01 9.765279342871650670e+00 1.292122466187072938e+01 1.354880195215778826e+01 1.114056490483698170e+01 1.144516825260377857e+01 9.782158337015648186e+00 1.075385446302670012e+01 1.074805752090982836e+01 9.025225403062780316e+00 1.204825116713078437e+01 8.266707708930017162e+00 9.714355151389060694e+00 6.685641432500829318e+00 1.017297563204253485e+01 9.284552197990137756e+00 1.153879670831222981e+01 1.053180305732186284e+01 1.001585568451179142e+01 1.337687131591982315e+01 1.470803038489064640e+01 9.943279589699496768e+00 5.961560522388470673e+00 6.853415674513704481e+00 8.357719571268656722e+00 1.060677545303138025e+01 1.072964834453918215e+01 9.886183550791315611e+00
2.075953013186902041e+01 2.415613003449612251e+01 2.213606866299604192e+01 2.330705402946323801e+01 2.212188177066288119e+01 2.278141800303933096e+01 2.192028894289248342e+01 2.254639887076190163e+01 2.389606551054674810e+01 2.332732724042158878e+01 2.248321610237566404e+01 2.292977167537791061e+01 2.119372642784940552e+01 2.227304363673606957e+01 2.284957063971839375e+01 2.255323948964985448e+01 2.219881398429829034e+01 2.320526088632108497e+01 2.070090668523945610e+01 2.457432595491415128e+01 2.008338960720402611e+01 1.753260922185384274e+01 1.996340417599321881e+01 2.296552271359470154e+01 2.036556923448045353e+01 2.293823872670337494e+01 2.017755721968293159e+01 2.113694998037210127e+01 2.239932995939748395e+01 2.090095877820941439e+01 2.190779609556625829e+01 2.340485978179412641e+01 1.854457391691647317e+01 2.049236588482062160e+01 1.415331505036555804e+01 1.743863844978739763e+01 1.451973181426999560e+01 1.549376970032329126e+01 1.665161252557726002e+01 1.389493408813752495e+01 1.704280415588939590e+01 1.881149254987439434e+01 1.852604367467233359e+01 1.584027391092525505e+01 1.791579202403283233e+01 1.627094693931193348e+01 1.724623927217940178e+01 1.415192802808184780e+01 1.143235617446774199e+01 1.149217869941985093e+01 9.994463132833789842e+00 1.060651236388068419e+01 1.037722778268369872e+01 1.388601135024932631e+01 1.085352884020923980e+01 1.181758001555026993e+01 1.397181856122253407e+01 8.551356550022804370e+00 9.682136656391783447e+00 1.056247101487662832e+01 7.950090353452581304e+00 8.730416195450434458e+00 8.909047875257634530e+00 8.375570531587158030e+00 7.459605664798332647e+00 7.647615100081855743e+00 9.997807638808136943e+00 9.667564469124338089e+00 7.520530855227835154e+00 8.023970578931264086e+00 1.155791855766488396e+01 9.512001285787118121e+00 1.197319915643403476e+01 1.397669799275986691e+01 1.326371892971227240e+01 1.261544745609747586e+01 1.617302656603374089e+01 1.107659287790049163e+01 1.197565341983400344e+01 1.101419010831276779e+01 1.399081252613284398e+01 9.180737000277540361e+00 1.053618340195721004e+01 9.328975484931557816e+00 1.086543742003878421e+01 1.220271464168526698e+01 9.797923480840768917e+00 9.280102645447019682e+00 1.054520238008038646e+01 9.860419164104099465e+00 8.542798919564379645e+00 9.573061297789017488e+00 1.345705684372166644e+01 8.843936814867223717e+00 8.852521310082359207e+00 1.215738392843225135e+01 1.121044229474935072e+01 1.206145322525013164e+01 1.061379655324492610e+01 8.497119641119127209e+00
2.014804165819728254e+01 1.951584962496959008e+01 2.135567480002485397e+01 2.230480973966628611e+01 2.286189174622823117e+01 2.513151559523781486e+01 2.139028478986377024e+01 1.921367227104372688e+01 2.435622119632931515e+01 2.393733338023915280e+01 2.384005389651002105e+01 2.549436743317622955e+01 2.183276873742268265e+01 2.122063238063321222e+01 2.376274493820434230e+01 2.444598377315536553e+01 2.520445341145231666e+01 2.571989907727676439e+01 2.583569797189553441e+01 2.471928013230524712e+01 2.235117443035304063e+01 1.896426553581105168e+01 1.982380303560292134e+01 2.096307969409176053e+01 1.721341737348048895e+01 1.770932191731828809e+01 2.544064123838220226e+01 2.132330484410432092e+01 2.202514999777768878e+01 2.092725170766364329e+01 2.182031588584393234e+01 2.391490392881475202e+01 1.940524625320283292e+01 1.601429292889636713e+01 1.664064754134938795e+01 1.638559711079914649e+01 1.679435407196976726e+01 1.065476019404400532e+01 1.177565082620785120e+01 1.321644432131483349e+01 1.442837746285277412e+01 1.539550394390678534e+01 1.724565548352954991e+01 1.773798916329091213e+01 1.762453842581350827e+01 1.372735286619145789e+01 1.590264866178491587e+01 1.207480542619637376e+01 1.310925665141079399e+01 1.259842513717219425e+01 1.265438696428271825e+01 1.295757893522409177e+01 1.190731624281556122e+01 1.089063108632062082e+01 1.314971833524936784e+01 1.020780844155439482e+01 9.557331669566490717e+00 1.085788883887664369e+01 1.320881243919402515e+01 6.322467110469782270e+00 9.357765151075602361e+00 7.590189824026668752e+00 5.251271612562385727e+00 9.258127592703331743e+00 8.331681386165261216e+00 9.095161538336611784e+00 9.353274763461257635e+00 1.097981401490310560e+01 7.792831572455042100e+00 1.007755154860961611e+01 1.271381505400401046e+01 1.089973440564848062e+01 1.323310545449836084e+01 1.399974854954960612e+01 1.383414541556560629e+01 1.281146507887733144e+01 1.162575995952840913e+01 1.037974412761550980e+01 1.092572810341209433e+01 8.515576613753998103e+00 8.157545376562939765e+00 9.569026155162323022e+00 9.920070994008266752e+00 1.032431047342036656e+01 8.365555361405069945e+00 1.226868469960725427e+01 1.440270641329065171e+01 1.049032100048636096e+01 1.234174681446330446e+01 9.772812208152952707e+00 1.106435207271772292e+01 1.121082288500020319e+01 1.194818158040560796e+01 7.310348651528254749e+00 1.256143079913380234e+01 1.237942160219182774e+01 1.092669278094762220e+01 1.387455282570699922e+01 1.284165426791258113e+01 1.386740409762653492e+01
1.624856021307083864e+01 1.894232735130149337e+01 1.783063825873489350e+01 2.318191022878647800e+01 2.154637667490455399e+01 2.049707105468113966e+01 2.227061968627615229e+01 2.089933287755530600e+01 2.424580635508718274e+01 2.634611449905709435e+01 2.438804992204386934e+01 2.190456417619515861e+01 2.079139808634271702e+01 2.466531689318393461e+01 2.527355210122912155e+01 2.380991865687533249e+01 2.449537560922855306e+01 2.410778625199844782e+01 2.344030128718691230e+01 2.276503176971936426e+01 2.153217833250157653e+01 2.345950801150158682e+01 2.400897034193812019e+01 1.783093898088075591e+01 2.353485293440893855e+01 2.250262107103984377e+01 2.172153306909721593e+01 2.199731277685919650e+01 2.197586170706735942e+01 2.203294737344597820e+01 2.422150530096519105e+01 2.123378930078731841e+01 1.867051080494461246e+01 2.276379045299350423e+01 1.918938986756045750e+01 1.495137551798634767e+01 1.746919348225126356e+01 1.883157829833000818e+01 1.633396726457229420e+01 1.532918773053651584e+01 1.703974201019103063e+01 1.501081928792459408e+01 1.658097294971718938e+01 1.596007331338604374e+01 1.507007962389873690e+01 1.758191434808869857e+01 1.779878864267639216e+01 1.405986132519592324e+01 1.480925140955426578e+01 1.158541205939369334e+01 1.294012290993504344e+01 1.204063779490631347e+01 1.015546936354940044e+01 1.222561674045813440e+01 9.754367045667592606e+00 8.607606498676922513e+00 1.107212985383891279e+01 8.422119964178339302e+00 8.446002424952293808e+00 7.070285772249905953e+00 1.078209203777174530e+01 7.970371325741297142e+00 9.572975581036891057e+00 4.388896354734812988e+00 1.061535683847186995e+01 9.404535149677109018e+00 7.268974235213372381e+00 7.765577818718703007e+00 8.403215693180044354e+00 1.134984900663136997e+01 1.482348115838264135e+01 9.540422308295610776e+00 9.952716071775153495e+00 1.121502945366938420e+01 1.316140319181130280e+01 1.351755613995482364e+01 1.272448977608105025e+01 1.136074668980588598e+01 9.400259917464026671e+00 9.738064579085417449e+00 9.872597306390655802e+00 9.706912424060927691e+00 1.087648697883942894e+01 9.450810979799335598e+00 1.042760093365422414e+01 1.134888611217303733e+01 1.364021685791472471e+01 1.360628300787889700e+01 1.052266711146514311e+01 9.227334875153719196e+00 1.076414533918086747e+01 1.235595007920091248e+01 1.122619945772889594e+01 1.096293753784793878e+01 1.035421893718292097e+01 1.000695651895201976e+01 9.131893147652787590e+00 7.706499403195778974e+00 8.447678686281033578e+00 1.065213794116766977e+01
1.912602250502670387e+01 2.173655347136376292e+01 2.018644553358916482e+01 2.114622125066026825e+01 2.250083156771702875e+01 2.181385423367403575e+01 2.250663732508923687e+01 2.041138316228479610e+01 2.225547695181911223e+01 2.500336902780244586e+01 2.481253942589803785e+01 2.529167512292459108e+01 2.361350169567938195e+01 2.488402622895912941e+01 2.268496979945174274e+01 2.386689559742648470e+01 2.547070265061528005e+01 2.216653423588512339e+01 2.343263975152744649e+01 2.456750828600821279e+01 1.737067511182554114e+01 1.954757440931681600e+01 2.106302331214674695e+01 2.348735186812955078e+01 2.093576178851784064e+01 2.111873411691988167e+01 2.049455558244811471e+01 1.955725998210221661e+01 2.118248132868727396e+01 1.897947112465802277e+01 1.811930818919150710e+01 2.029368472574592275e+01 1.887647637257707345e+01 1.702864716485009211e+01 1.944772515695663628e+01 1.789099809228051186e+01 1.568734374008603361e+01 1.560687609173405122e+01 1.615935335433635345e+01 1.533972469225250279e+01 1.351847372307290129e+01 1.521715924060592329e+01 1.714464402278179378e+01 1.897260472102824380e+01 1.971897700579125967e+01 1.588983660942542997e+01 1.413404631390245214e+01 1.290541483434412129e+01 1.508205957921837026e+01 1.287514494464485182e+01 1.346290982072655318e+01 1.032781666742652860e+01 1.191249829192211251e+01 1.160258987415658893e+01 1.275031350991713097e+01 1.303992788559393290e+01 9.891202165128063939e+00 1.037346494624520332e+01 8.128153546358714010e+00 9.425319070373266328e+00 1.163044357367463455e+01 8.876758864328571974e+00 6.011888322881336677e+00 8.324142979210030546e+00 8.579585433880044576e+00 4.993386296714996675e+00 1.124933078503940109e+01 4.363356290448665575e+00 9.165576738403292012e+00 1.368309732366064146e+01 8.440946691264958446e+00 7.223956609640659998e+00 1.297612664383081515e+01 1.167845193442429697e+01 1.326567617106701924e+01 1.197115307033688758e+01 1.176706918016620662e+01 1.215627080303031704e+01 1.333959704275504876e+01 1.107534516022783500e+01 1.671784901530511291e+01 1.307640297507922433e+01 9.589537547727076117e+00 6.949764254289527265e+00 1.218158550389109607e+01 1.152442083665862960e+01 1.121008802057141551e+01 1.143078672574776533e+01 1.084884895828899687e+01 1.106360101962249942e+01 1.465709121087909850e+01 1.334430967715948668e+01 8.917252249860737834e+00 1.038934233157423037e+01 7.504958838026181134e+00 9.390870512351437327e+00 1.143180369644874794e+01 8.597987252924827573e+00 1.294489041197674695e+01 6.478870754597414461e+00
2.000888570623112628e+01 1.942776754302576592e+01 2.190499176414407145e+01 2.197194227564019897e+01 2.410652938918232380e+01 2.235664490178183073e+01 2.337363792846664978e+01 2.266809978239455958e+01 2.571734512247832072e+01 2.388736383283007569e+01 2.214786627651265860e+01 2.236409366538413579e+01 2.419514295323140374e+01 2.631625439122361598e+01 2.489988305082633957e+01 2.284594291264981791e+01 2.396338443927425743e+01 2.300695234588504334e+01 2.310556504098574493e+01 2.252602201155880124e+01 2.008980021787089498e+01 2.029983069222693359e+01 2.149664590588053770e+01 2.111061113423739499e+01 2.017606375484793091e+01 2.564156448520926546e+01 2.338035611473926778e+01 2.038942574082079062e+01 2.197894970733729991e+01 1.791912793453852260e+01 2.079072342215101799e+01 2.019601887749345792e+01 1.871787815627658702e+01 1.839419782393538227e+01 1.838398420229839303e+01 1.592066059262776356e+01 1.429245502223698239e+01 1.330697396523445164e+01 1.845377223280621237e+01 1.726973397791657661e+01 1.607843624250382319e+01 1.533661918601979224e+01 1.793529753988831033e+01 1.784644836300621051e+01 1.373849375200043710e+01 1.621524059986914423e+01 1.512086195236800279e+01 1.265301006541746709e+01 1.358826945839273570e+01 1.005207685377185278e+01 1.160514355479184800e+01 1.005399748080443700e+01 1.009800690386992272e+01 1.258290042444331647e+01 7.797673385391583167e+00 9.704485120673130183e+00 9.303863886338133327e+00 1.026820466994692005e+01 9.555148751710735411e+00 9.649542934001466676e+00 1.150314171479682379e+01 8.385787400934951563e+00 8.777506842789277286e+00 3.477166189379250483e+00 6.200817205174930180e+00 8.931841448777607440e+00 1.044374283259319469e+01 9.227472642153051297e+00 1.171876812978839055e+01 1.060482124070938248e+01 9.658320176146299119e+00 1.073778199692442215e+01 1.070313966791628246e+01 1.399082527901749629e+01 1.320518117285958759e+01 1.633180507856148367e+01 1.930723609510569361e+01 1.488404773341486198e+01 1.156418648532057780e+01 1.189237060323778294e+01 1.433236828613335412e+01 8.513696050429757634e+00 9.633110860783270724e+00 8.384412082972691138e+00 8.462113982750654628e+00 1.279702765970050571e+01 1.176213521955687291e+01 9.626266353920396313e+00 1.096558320967893252e+01 1.438424715077541549e+01 1.060031840304555928e+01 1.279260681696822033e+01 1.090466751971009707e+01 8.968381622379411056e+00 1.090864193191373843e+01 9.977410176363328276e+00 1.254791166785007306e+01 1.135121841701372603e+01 1.098902352445117003e+01 1.045543522863648001e+01
1.848567776297502618e+01 2.159740743224768877e+01 1.680346497502528891e+01 1.896551603541259112e+01 2.025754073408827338e+01 2.273775852393545449e+01 2.435210848367471925e+01 2.222853077322241688e+01 2.334236448737947711e+01 2.230916027897721676e+01 1.982533958106583327e+01 2.204094674516789354e+01 2.067200115426324913e+01 2.366754262300780454e+01 2.582534224998477157e+01 2.291822306429617129e+01 2.420969793143565241e+01 2.443405471182258992e+01 2.521376210698546316e+01 2.193377841162058672e+01 2.144608355787803333e+01 1.901868779863461967e+01 2.094260516431753771e+01 1.962657497564124398e+01 2.071747002188707043e+01 2.115241938090426643e+01 2.033134614601102541e+01 2.190196823661805681e+01 1.879368233910356523e+01 2.086370503746390170e+01 2.088145854532667656e+01 1.936107885520241467e+01 1.859830918960193813e+01 1.721272838440832587e+01 1.694755226386919489e+01 1.504366884077779432e+01 1.705787067415499436e+01 1.507838887448606791e+01 1.829705768227644214e+01 1.569262024565242442e+01 1.676286052492845258e+01 1.600479314849620849e+01 1.522404205412278166e+01 1.331232647461364493e+01 1.392521398125494336e+01 1.460225258242108737e+01 1.341655168110125551e+01 1.152777702378780766e+01 1.180099652056383164e+01 1.039581204459440222e+01 1.240282626207322458e+01 1.615349944683880068e+01 1.276396167763951084e+01 1.085276719529091771e+01 9.004037369268885982e+00 1.069547221429025896e+01 9.726784649640645597e+00 1.049603877340769209e+01 1.221896902216975533e+01 1.000408206295074187e+01 7.458420014499649753e+00 9.111750632763213176e+00 8.524984628668487829e+00 8.226177796855715485e+00 1.041027828205989358e+01 8.122010345623158045e+00 1.056154352506707994e+01 8.742948119557283349e+00 1.110103683495906424e+01 1.051883566569874517e+01 1.013751078737568356e+01 1.033423478799072726e+01 1.440569984780426083e+01 9.656760530373057705e+00 1.566661952063457264e+01 1.408108460195642131e+01 1.423216752459978629e+01 1.498367456505533113e+01 1.433498114970473303e+01 1.489516119699676544e+01 1.174194788054922256e+01 7.703888673132019527e+00 7.684967474971394985e+00 9.506569705935579151e+00 1.099209050641616514e+01 1.150068882516529634e+01 1.014995677529837792e+01 1.250640585138802408e+01 1.217475960848814154e+01 1.155425531691524732e+01 1.102326885242674592e+01 1.147782688690706543e+01 1.148711295394476295e+01 9.038867777005183513e+00 1.110304611518412798e+01 1.018397632142515619e+01 9.745516854290771747e+00 9.973884893632330773e+00 9.636090142679563542e+00 7.408732242603018214e+00
