,Por,AI,Facies
0,8.980678361366849,381.29622056486437,3
1,10.1356574106032,304.4499316294048,3
2,16.15013230588184,193.60790568637432,3
3,13.69650857255135,205.77812307429275,3
4,13.132820819860031,290.8547944540387,3
5,8.251066970204054,502.4114568901378,3
6,11.431580126553971,497.85507653947514,3
7,12.389737773228275,298.8648223241639,3
8,17.913135207469207,88.42560675330354,3
9,19.56599079988109,50.8624997412965,3
10,22.651766163027748,47.17486769929531,3
11,8.62677670789934,443.59656500439627,3
12,14.123029045177262,139.0136119416339,3
13,15.118756973642595,236.99739861885863,3
14,20.775108177924682,76.74979556467862,3
15,7.377529652350121,544.0494982340177,3
16,15.320911988537043,233.40394657178635,3
17,15.435772144667151,184.8820679278762,3
18,12.997859971147417,288.4113582269234,3
19,16.910480736527898,143.94566469716602,3
20,15.49741277512476,140.14321500738956,3
21,22.128087192304218,62.46566459762465,3
22,10.076050621495716,292.65053523543287,3
23,20.012901551038528,115.43844962067963,3
24,22.4429886397791,67.03453838336463,3
25,15.478452515411853,311.3771717043895,3
26,18.142638632588703,119.70852533769538,3
27,3.264294866699694,658.8808164859674,3
28,17.13899121801424,189.87343098802992,3
29,11.408886588814863,264.9419921609293,3
30,20.944209683155186,122.83543383004724,3
31,17.53803705699402,106.21678283171417,3
32,23.716485980837025,88.18046868650896,3
33,15.432771801449224,226.34447181893626,3
34,9.100359176987297,392.651569539221,3
35,15.038356871361808,254.20936827740346,3
36,30.0,10.0,3
37,15.646409557717915,99.08675056776565,3
38,22.946023762430016,68.90476941894032,3
39,2.9479238672101613,660.8282540841928,3
40,24.670936204970463,11.181523197906573,3
41,20.43109169703434,124.583124627537,3
42,17.955198485650556,134.0243208720678,3
43,14.339886399021758,308.01011088634374,3
44,19.561071774274975,128.5858523279476,3
45,15.30686408928172,229.39786028210122,3
46,13.550432386295636,244.51025902349002,3
47,13.01776496130586,259.0425184169942,3
48,27.073194977721535,15.544972786063536,3
49,12.552520350873902,311.84113461882686,3
50,12.675724706726575,347.7186635919738,3
51,6.843211852663934,620.3402165580021,3
52,12.253150116287527,258.64453048087967,3
53,6.53117038012318,417.3138525863271,3
54,13.281645850049909,331.2295560203959,3
55,24.839297127946008,41.67804523994175,3
56,24.061535691688583,24.536180131716378,3
57,15.076450020019417,243.8440481783567,3
58,22.00465354795046,91.39298234425583,3
59,12.170493973585824,420.9762469651221,3
60,14.354571574571894,243.28975699635185,3
61,22.079651867889982,93.4277802538933,3
62,10.270325777883459,319.5237668252638,3
63,1.9076787096392243,738.7811544754333,3
64,15.337646521065043,235.33966051135275,3
65,18.75168563688739,130.62802669466785,3
66,14.422383107506347,162.80529885070024,3
67,14.913277571208825,216.21287352062774,3
68,12.911826887488143,356.06053543636546,3
69,17.791865389889473,175.26118479400944,3
70,18.98407129209199,164.17556237441778,3
71,21.296707801209884,91.68307955124999,3
72,13.759169553494264,267.7423814242252,3
73,24.82935868053571,71.9706361561785,3
74,12.899456800693988,221.12876168406845,3
75,11.236403356353895,401.33684144212816,3
76,9.86973775567504,387.9838421890696,3
77,14.824099809686313,136.14322646532298,3
78,14.230152988624473,198.13251892214953,3
79,4.942206915311054,574.46026215632,3
80,14.411083312025934,209.97154087277173,3
81,18.373341826970133,50.73457388295414,3
82,17.781234803098194,152.07495794002855,3
83,15.06989655540362,193.34435044782228,3
84,22.091824679127072,40.728288993141014,3
85,18.444812123587138,236.3394159932036,3
86,13.699016150940633,245.21674901576648,3
87,14.272551053323392,156.97661785055277,3
88,19.860560312749733,57.685411373787446,3
89,25.87513793346898,22.155064166653823,3
90,14.948066484247569,113.33641283088983,3
91,10.945782624361234,358.2741894626469,3
92,7.820928928483236,383.481563173636,3
93,9.119176347676559,428.6390365639879,3
94,9.473031349417772,345.5501000504629,3
95,5.60551465416215,578.9773856668593,3
96,20.661412273472518,86.23558896449346,3
97,20.53488793000208,151.39041392813536,3
98,18.695119390128273,160.65032970317858,3
99,17.120698974558724,163.58039223922427,3
100,16.864958479035526,174.6535677308372,3
101,5.015589139607805,354.91364765981314,3
102,18.917971199206253,130.2343813277352,3
103,9.003699523504665,353.7798593629417,3
104,7.830279179390131,444.8027989591312,3
105,8.181750758229342,388.9322066294624,3
106,3.3503775214163727,434.6852011947501,3
107,10.002838251207997,566.952477353139,3
108,4.69248023859602,610.5640789235212,3
